MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
523.1782178217821,278147.29,524.7793407096392,2869,38.62369738903825,32.889324576021956,52841,Mano pinza
497.7821782178218,252326.28,499.82797040581875,2967,37.30804202849568,36.76149397117929,50276,Mano pinza
522.7722772277227,278409.54,525.0266754184878,3073,39.37448412360472,38.32624252524262,52800,Mano pinza
500.9306930693069,256047.58,503.5002040173813,3115,38.30417731788532,41.5155376923831,50594,Mano pinza
509.3267326732673,265127.2,512.3496640165013,3012,38.34605585976216,45.31359670620529,51442,Mano pinza
529.8415841584158,286034.92,532.1681041636269,2892,37.1973117308227,41.08440348985393,53514,Mano pinza
506.3168316831683,261368.46,508.7048785546945,2247,28.507718253132783,40.18037447309087,51138,Mano pinza
519.5841584158416,275612.28,522.3824705563486,3337,40.4293210430252,42.38211940005881,52478,Mano pinza
521.1980198019802,276559.53,523.2793869738069,2474,31.61012496020856,36.76227820801883,52641,Mano pinza
528.7425742574258,283630.51,529.9266808990776,2592,32.02217981337311,28.49250073522205,53403,Mano pinza
520.3564356435644,275464.14,522.2420629145337,2810,34.10131962256006,36.55935692579158,52556,Mano pinza
517.5841584158416,273900.06,520.7573122077325,2894,35.23861518277925,42.362317419860794,52276,Mano pinza
575.3366336633663,337274.91,577.8715726313637,2916,36.55543735205475,46.3666307224782,58109,Mano pinza
658.009900990099,443409.31,662.5851785332065,3961,51.49242662761195,63.653955494559376,66459,Mano pinza
653.7524752475248,437181.87,657.9159039221224,3941,50.836896050014694,57.22517400254877,66029,Mano pinza
585.981981981982,350137.07272727275,589.0523615814511,3786,44.37710302315004,46.935476016557104,65044,Mano pinza
554.8118811881188,313907.54,557.493986115057,3324,43.801598144359986,42.54759337319871,56036,Mano pinza
561.9207920792079,322165.58,564.7794452546748,2918,38.403385267447455,47.402019409861786,56754,Mano pinza
583.3762376237623,345918.51,585.2295056278568,3041,41.66593332687989,34.191745907264,58921,Mano pinza
579.2079207920792,342513.64,582.3421810598852,3583,44.02964910148615,48.507009116753245,58500,Mano pinza
578.3366336633663,339666.98,579.9171842548377,2949,37.65089640367145,34.44544652485051,58412,Mano pinza
548.5544554455446,306455.24,550.8366633612638,3512,44.74796084739505,38.98911871385158,55404,Mano pinza
