MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
480.7524752475247,287687.5,533.7032030172679,3140,57.088527744197435,171.39476521909617,48556,Dedo corazon
692.8415841584158,592579.37,765.9714404106412,3784,61.4223086508477,294.62366434663267,69977,Dedo corazon
524.3465346534654,337861.05,578.3734875399364,3118,52.12964607591346,186.7179688265856,52959,Dedo corazon
494.2475247524753,310310.81,554.2909215769047,3177,63.50992048491322,194.18449171649837,49919,Dedo corazon
499.74257425742576,300952.42,545.8687507719295,3081,43.16236786831788,175.2918341339085,50474,Dedo corazon
576.2376237623762,411636.0,638.4045708166601,4001,61.262957813021075,241.02440937163027,58200,Dedo corazon
556.0891089108911,389535.59,621.0304356311356,2867,54.456496398501436,211.35300460739143,56165,Dedo corazon
497.94059405940595,325023.54,567.2790187804542,2800,66.50744319247282,203.31653759435343,50292,Dedo corazon
576.9306930693069,431054.38,653.2889979568653,3470,66.42032821358232,258.8967748259975,58270,Dedo corazon
508.56435643564356,307236.37,551.5382359751446,3370,51.60038759544351,168.38721693951572,51365,Dedo corazon
468.46534653465346,261764.83,509.0904625014114,2847,46.64000428816447,155.86217037545336,47315,Dedo corazon
590.8712871287129,419402.58,644.3990062127042,3841,53.54091893122493,218.1958631506715,59678,Dedo corazon
505.23762376237624,325839.29,567.9904562717948,3102,54.98072389483427,192.28408979511812,51029,Dedo corazon
544.5049504950495,386805.85,618.8506193815361,3867,73.65616063846933,234.72012547789416,54995,Dedo corazon
591.0990099009902,430168.25,652.6171606813919,4012,57.169572326544476,236.20272522301738,59701,Dedo corazon
507.0495049504951,331917.1,573.2632833866197,3275,57.08756432008638,203.52004705421035,51212,Dedo corazon
